text	label
점심 저녁 두끼를 항상 열심히먹다보니 속이 더부룩함은 항상 가지고있었는데 더블아웃을 식후 챙겨먹는 습관을 들이다보니 화장실도 편히가고 좋았어요 ㅎ 다만 내성이 생기는지...깜박한날엔 화장실 신호가 둔하네요ㅠㅠ	1
최악이였음	0
꼬리쪽이라 별로에요 택배기사도 마음대로 경비실로 맞기고 가고	0
계란이 너무 구워진건지 껍질을 까면 반 정도밖에 없네요.. 딱딱하구요	1
아직까지 튼튼하게 잘쓰고 있네요 이뻐요~	1
좋습니다 세트로 구매	1
기스많음, 하얀가루로 세척 필요, 프린팅 삐뚤빼뚤입니다. 싼가격이라 그냥저냥 씁니다ㅇㄹㅈ	1
찻물 정도 끓이기 좋은 작은 주전자입니다. 들통형이라 닦기 편해요.	1
벨킨이라 믿었는데 ㅋㅋㅋ 역시.... 사자마자 충전했는데 안되네요 ㅋㅋㅋ 그지같.. ㅠㅠ 상품평에 잘 안된다는 말을 믿었어야하는데 반품귀찮아서ㅜㅜ그냥 다신 이딴거 사지마라는 교훈비로 하기로....	0
아기가 먹기엔 야물어요 색소맛도 좀나고..	1
악력기 괜찮네요. 수학문제집 풀때마다 10번씩 양쪽하면 스트레스 풀려요.	1
기대보단 실망이에요. 방안에 뒀는데 냄새가 많이 나서 좀 놀랐어요	0
흔들흔들~ 흔들흔들~ 곰곰히 생각해보니 흔들~ 가격도 싸지않아요 흔들~	1
좋은데 생각보다ㅠ견고하지 않아요ㅜㅜ	1
해충오면 다태워버립니다	1
너무 만족합니다. 받자마자 운동 했는데 딱이예요 진즉에 넓은 것으로 바꿀껄 그랬나봐요	1
생각보다 신발이 크게 나왔네요	1
그린블루시켰는데 화이트가 왔네여ㅎㅎㅎ 엄마집 배송해준거라 교환하기 귀찮다고 그냥 쓰신다네요	1
임산부가 입기에 그닥 ㅠ 배아래를 받치는부분이 너무 짧아불편하고 신축성이아니라 금방늘어질것같은ㅠ 허벅지쪽은 늘어나질않아 끼는것같기도합니당 ㅠ 비추합니다ㅠ	0
이거 내용물이 뿌려도 나오지가 않아요 안에 호스 같은것도 없이 어떻게 나오는지도 모르겠고	0
얼굴이 뒤집어지네요ㅠㅠㅠ무ㅏ가문제인지 하ㅜㅠ	1
모르겠어요 저는 대 실망입니다 종이로 마감을 했고 풀 붙힌 자국 선명하구요 하부장은 그나마 괜찮습니다 아 상부장은 도저히 못 보겠어요	0
작다작어작아도 너무작다 딱 신생아 한달 쓸듯하네요	0
빠르고 조아요 쫌 낮아요	1
먹기에 부담감이 없고 물에도 잘 녹아요	1
그냥 그래요 ~~__	0
너무너무짭니다 생물인데 데쳐먹어야될듯.크기는 익히니 한치보다작음 올해오징어값 싸던데 너무비쌈	0
재구매 프레시지 제품중 역대급임	1
예뻐요. 가볍고 쓰기 편해요	1
무접착이다보니.. 그저 그렇네요.. 알고 사긴했지만요^^;	0
포장상태좋구요 빠른배송 만족합니다	1
품질 대비 너무 비싸네요	0
마음에 들어요 편안하고 색깔도 맘에 들어요~~ 가격 대비 만족이예요	1
암막은 괜찮은데 마감이별로네요. 커튼 열다가 손가락 긁혔어요.ㅡㅅㅡ 이미달기도 했고 반품 귀찮아서 그냥 쓰렵니다.	0
사진 그대로 예뻐요! 배송비가 개당 35.000원 이였네요. 두개하니 배송비만 칠만ㅠ	1
별로인 상품. 어딘가에 있는지도 모르겠고...	0
깔끔하게 붙여지네요	1
빠르고 좋습니다 잘하겠습니다 감사합니다!!	1
이 퍼프 좋아했는데 이렇게 살 수 있어서 좋네요	1
잘받았어요 비닐 두껍네요	1
매트리스는 쓸만한데 배송한달이상걸림 고객센터 전화연결도 잘안됨	0
크기가 좀 작지만 푹신푹신하고 좋아요	1
가벼운데 솜인가 좀 안팡팡하네	0
내구성은 강한데 너무 무겁고 반찬나누어 담기에는 별로네요	0
추석 연휴 제외하고 배송도 빨랐고 유통기한도 넉넉한 트위즐러 잘 받았습니다!	1
비염있는 가족들 때문에 주문했는데 고소하고 맛있어서 생수 못먹겠어요ㅎ	1
잘 안닫힘 ㅡㅡ개짜즈ㅜㅇ	0
사진에도 없는 메뉴는 왜 넣는지 헷갈릴꺼 같네요 오배송인줄 알고..	0
등도 은은하게 이쁘고. 건조한 요즘계절에 딱좋으네요.	1
아직 안뜯어봤는데 잘 받았어요	1
그냥그래요 전에입던건 속뽕이좀더 폭신하고 박음질도되어있어서 안움직이고 나시티 재질도 야들야들해서 좋았는데 이건안그래요..	0
아우.... 이거 진짜 팩은 좋은데 ... 왜 요즘 무선청소기 많이 쓰는데... 그거에 맞는게 없어서 무용지물 ...	0
몇번 안해도 뿌사집니다. 폼롤러 세번째 구입인데 처음 구입한게 좋아서 두번째 구입했는데 몇번 굴릿드만 뿌사져서 다시 삿는데 이것도 뿌셔지면 불량아닙니까?	0
별로 좋지 않네요 흔들면 누르는부분에서 물 다 흘러나오고 .. 광고에서 나오는것 처럼 깨끗하지도 않고 다시는 구매 안합니다	0
작업복으론 딱이네요 편하게 막입기 좋아요	1
고무냄새가 너무심하네요	0
재구매 늘 먹이는 것입니다. 고 사료 샘플도 주셨네요. 먹여보고싶었는데 감사해요.	1
감사합니당 사은품까지 챙겨주시고 잘쓸게용^^	1
ㅜㅡ 귓볼이 두꺼워서 후기보고삿는데 망했네요 딱붙어요 ㅜ 링이 좀더 컷음 햇는데 에휴 다들 왜 작다고하는지 알겠네요 걍 동생이나 주려구요	0
감사합니다 ~^^♡♡	1
다시 생각해도 최악입니다	0
티는 나는데 잘쓸게요	1
혹시나하고샀습니다 ~ 효과가 좋았으면 좋겠네요 ~~	0
너무크네요ㅜㅜ 사무실 보관장소 낭패ㅜㅜ사이즈보고살껄	1
색상 예쁘고 길이도 길어서 좋아요. 자주 입을꺼같아요	1
많이 가벼워요 안에 물이 차면 빼기 어려워요	0
딸이 너무좋아하네요 입문용으로타기 딱좋아요 조카꺼하나더 주문해요 넘 맘에들어요	1
그냥 영 씁쓸합니다.담엔 여기저기가격 비교해보고 살라구요	0
멋있어요~ 다음에 또 구매할껭~	1
완전별로 딴거새로삼	0
친환경이라서 안심하고 사용해요	1
와....진짜....느려요.... 진짜 하루종일 충전을 해야 완충이지... 전에 정품땐 빨랐는데 하필 고장나서	0
많이 아쉽네요 색도 촌스러워요..재구매 의사 없습니다	0
지인추천으로 주문했는데 한참 성장기라 기대하며 먹여봅니다	1
많이 뿌려도 머리도 안아프고 향도 고급스러운 냄새러 너무 좋아요~	1
편하네요.. 근데 3개써봤는데 하나는 불량이네요... 아쉽습니다.	1
좋아요ㅎㅎㅎ장조림해먹으려고시켯어요	1
무거운건 어렵겠네요...	1
디자인굿 생각보다 많이 들어가요~~짱짱 맘에들어요~~	1
가격만큼 합니다. 보통입니다	0
별로. 내가 잘못 붙인건지, 아님 구린건지... 자꾸 필름이 떨어짐. 그냥 TAPE로 필름 안떨어지게 고정 중	0
불행하게도 우리집 수전과는 맞지 않네요 ㅜㅜ	0
두번째 1+1 구매 입니다. 확실히 유수분 밸런스 잡아줍니다.	1
소독제 넣고 쓸려고 주문했는데 분사력이 너무 좋아 조금 놀랬어요.뚜껑도 문제없이 결합 잘되고 맘에 드네요.	1
전에 쓰던 공유기 5배 이상 돈은 더 줬는데 성능은 기대 이하입니다 ㅠㅠ 모양만 이뻐요.	0
여름에 쓰기에 가볍고 수분감도 좋아요	1
별로마음에 들지않네요 배트민턴공에 달린깃처럼 만든게좋겠네요	0
넘작은거 작은걸로 잘못삿어요ㅠㅠㅠㅠ그래도 이것저것 써먹어야죠 뭐ㅠㅠ 다음번엔 좀 큰걸로 살께요ㅎㅎㅎ	1
옷걸이 맘에 듭니다. 자리 차지하지 않고 이쁘고 단정합니다. 옷 꺼낼때 흘러내리지도 않고 이쁘게 잘 걸려있어요. 많이 파세요..	1
빠른 배송 및 오일 바꾼후 역시 차량 운전감 정말 좋아요	1
유통기한도 짧고,먹기 넘 불편해서 짜증나요ㅠ그리고 다른데는 무 맛이였는데,여기꺼는 맛이 없어요ㅠ	0
중국산 쇠 냄새가 나네요	0
수량만 많은편이고 그냥 그래요..	0
냄새가 진짜 쩝니다 첨에는 별로 안나는 줄 알았다가 창문 안열고 있다 들어가니 완전 쩔어요 애방에서 재우려다가 잠들고 들쳐업고 거실로 나왔네요 와.. 그냥 돈 더 주고 합판아닌 좋은가구 사줄걸 그랬어요 수명이 줄어드는 느낌이에여...	0
사은품 필름지 하나도 안주셨네요	0
삼분의일은 상한매실이 왔네요.날씨땜시 그런건지~도려내느라힘들었어요.크기는 왕사이즈맞네요	1
여자 혼자서 하기도 쉬웠고, 딱히 사용설명서가 없이도 가능하네요 ㅋ	1
처음맛이ᆢ충격적이었네요 자꾸먹다보니그냥저냥먹을만합니다	1
몇번 사용안했는데 망가졌어요 1회용이 아닐텐데...	0
소분50g에는 유통기한이 없네요 일단 잘먹는지 안먹는지 확인차 구매한거라 얼릉 먹여봐야겠네요	1
예전에 구입한 차콜색을 잘 쓰고 있어 화이트도 주문했어요~ 촉감좋고 부들부들 합니다 베게커버를 2개사야하는대 솜을 추가해서 구매했더라구요;;;;	1
어ㅓ라하ㅐ티ㅡ저ㅛ노노ㅜ터	1
뚜껑이 크기가 안맞아요 뚜껑이 닫히지가 않아요.... 그래서 손잡이를 잡으면 뚜껑이 혼자 덜렁거리네요 배송은 잘 왔네요	0
물빠짐이 많아다른옷감에 번졌어요	1
선물용으로 좋은거같아요 먹기도편하고!!	1
맘에들어요. 초음파앨범 만들었어요.	1
아이들 밥도둑이네요.. 애들이 잘멋어요	1
늘 잘사용합니다 아쉬운점이 있다면 200ml 거의 다쓸때쯤 펌프가 잘 안먹혀서 안에 내용물이 완전히 분사가 안되네요ㅜㅜ	1
ㅓ ㅓ커 ㅓ ㅏ카	1
먼지가 너무 많음 ㅠㅠ	0
"저랑은 안맞는듯..."""	0
이쁘게 염샥해써요!!!	1
그닥 화이트 되는지는 잘 모르겠어요	0
이걸로 계속 연습중이에요 ㅎㅎ	1
사이즈도 넉넉하고 이곳저곳에 쓸수있어 만족합니다	1
제가 구매할 당시에는 6kg짜리는 리퍼라고 안 되어있었는데 겉면의 스크래치는 뭔가요;; 기능에는 이상이 없으니 그냥 쓰겠습니다.	0
만족합니다 이제품은~	1
화롯대는 정말 맘에드네요 근데 화롯데 태이블은 밑어 연결부위 녹이슬어있네요 그리고 받쳐주는 다리가 다 지멋대로 대어있네요. 반품 하고 싶은데 명절에 써야 돼서 어쩔수없이 쓰네요 물건좀 신경쓰세요.	0
달아요~~~~~~~~~	1
배송도빠르고 편하고 실밥도없고 좋아요	1
중간크기로 주문했는데 작은게 많이 섞여서왔네요. 맛은 괜찮았습니다.	1
광섬유 두께가 넓어 밝기가 확실히 밝네요	1
넘 별로다 노맛 왜 좋아하는지 이해불가	0
젖병삶으려고했는데 밑바닥이 그새 찌그러졌어요 뭐지....ㅠ조리원에서부터쓰던거라 구매했어여 저렴하고	1
깨끗하고 넘 좋아요^^ 싱크대가 환해졌어요 만족!	1
실리콘 두께가 너무 얇아서 주머니에 넣고 다니면 제품과 실리콘 사이가 벌어지면서 이물질이 들어가고 일주일 후에 케이스를 분해하니 제품에 흠짐이 많이 나도라고요 저는 개인적으로 비추합니다	0
여행가서 돌아올때보니 봉제선이 다 헤졌어요..다음여행때 결국 버리고 돌아왔네요 ...크기좋고 가벼워 좋은데 한번쓰고 버리기엔 가격이 좀..	1
공기청정기 역활을 잘하는지 모르겠음. 담배연기를 대놓고 청정기에 뱉으니 빨개지긴하는데 2미터정도뒤에서 피면 계속 녹색불임	0
잘숙성시켜서 맛있게 먹네요 ㅎ	1
장성축제가서 먹어보고는 너무 맛있어서 주문했어요 조만간 또 주문할깨요! 정말 추천해요!!!!	1
재구매 건전지를 2틀쓰고 갈아줘야해서 라이트값 나오갯내요	1
가운데부분에 흠집이 심하게 나서 왔어요. 깨진 느낌이라 기분 상해서 버렸어요	0
사진과 같았어요 글쎄요 별다른 큰문제는 없어요 많이파세요~	1
생각보다 작구요 볼이 적어서 빈공간 많이 생겼어요 .. 추천드리지 않아요 ..	0
물건 잘못와서 번거로웠어요...	0
냥이들이 잘 먹어여 ㅋㅋㅋ	1
깔끔그자체 최상이네요	1
한번에 먹기좋아 구매했어요~ 물맛도 괜찮구요. 잘먹을께요	1
나사끼우기너무힘들어요	0
설치후 구매확정드려요! 후기는 사보세요 좋아요^^	1
배송빠르고 질이 좋아요. 싸게 잘 샀어요.	1
니트 아니구요. 검정색아닌 남색이구요. 재질은 가격만큼하구요. 후기믿고샀는데 가격이 너무싸 반품도 못하고 그냥 쓰레기통에...뭐 이런제품을 파는지..ㅡ.ㅡ	0
택배 받자마자 들고 여행가서 맨위 버클이 한번에 안열려서 애먹었어요	1
배송짱 배송 진짜 짱 빠르고 남편이 플스에한다는데 아직 해보기전이지만 배송빠르다고 너무조아하네요 ㅋㅋ	1
속은 제품 안닦입니다 솔로 문질러야 되요 그냥 락스와 솔이 너 나은듯	0
가격이 저렴한데 비해 상품평이 좋아서 주문했는데 겨울에 매긴 힘들것 같은 재질이네요. 캐시미어 목도리가 있는데.. 어쩐지 가격이 너무 착한것 같긴 했습니다 ㅠ.ㅠ	1
배송도 빠르고 포장도 꼼꼼하게돼서 왔어요! 근데 제 입맛에는 아에 안맞는거같아요,,,,,,,	0
배송 빠르네여 얼른써봐야겠어요	1
배송 상태가... 박스가 많이 찢어져있어요. ㅠ 상품은 많이 까지고 철 부분이 견고 하지 않아요.	0
후기랑괜찮은거같아서 싼맛에구매했는데 원단이 폴리이기한데 다른곳 보다 두껍네요...	0
재구매 너무 뻣뻣하고 맛도 이상해요 김치 오랫되면 나는 냄새... 짐껏 산 명이중 최악이네요	0
달고 첨가물이 너무많음	0
누린내가 나고 비계가 많아요..	0
판매자님 보세요 사진은 넓이 80~90cm 정도 신발장 찍어두고 설명에다가는 60cm 적고 저사진을 올리면 구매하는 사람들은 3켤레 들어가는줄 알죠 상당히 불쾌하네요 낚시질함?	0
마시머ㅔㄹ로우하고 청포도사탕샀늠데 왜 에이비씨 초콜릿이왓죠?! 바빠서 그냥 지나갔는데 이거쓸라미깐 청포도 먹고싶어졌어요ㅠ	1
패드가 따로 놀아서 불편하고 무조건 손세탁을 하야겠네요ㅜㅠ끈브라는 정말 비추천입니당	0
ㅓㅗㅜㅊ흉로ㅜㅇㅎㄹ	1
저희집 길이에 딱맞아서 구매했어요 낮에는 쇼파로 쓰다 밤에는 잠도 자곤 합니다 근대 부품 B 부분이 안왔어요 조립인데 부품이 안와서 당황했어요 확인 잘하고 보내주세요	1
누워서 보는데 완전 편해요.	1
효과가 없어요 세차나 자주 해야지	0
편하고 저렴해요!!	1
향이 오래가지는 않지만 가성비 최고입니다 만족하면 사용하고 있어요	1
배송도 빠르고 마감도 좋네요!	1
좋아요스툴의자	1
재구매 잇몸이 약한데 아프지 않고 좋아요 재구매했어요~	1
시원하게 잘 짜지네요. 배송도 빠르고 좋습니다.	1
